#               T,              Va,              az,               q,              Vz,               h,      delta_th_c,       delta_e_c
207.1800, 230.000473022460938, 0.000008441790669, 0.000025790601285, -2.477250337600708, 10501.760742187500000, 1.810050114293790, 0.009233775599286
207.2000, 230.000473022460938, 0.000008442664694, 0.000025790795917, -2.477250099182129, 10501.810546875000000, 1.810049843440644, 0.009233489868467
207.2200, 230.000473022460938, 0.000008443605111, 0.000025790990549, -2.477249860763550, 10501.860351562500000, 1.810049553671661, 0.009233203991919
207.2400, 230.000473022460938, 0.000008444491868, 0.000025791185180, -2.477249622344971, 10501.910156250000000, 1.810049269825955, 0.009232917965394
207.2600, 230.000473022460938, 0.000008445345884, 0.000025791379812, -2.477249622344971, 10501.958984375000000, 1.810048991394365, 0.009232632230884
207.2800, 230.000473022460938, 0.000008446260836, 0.000025791574444, -2.477249383926392, 10502.008789062500000, 1.810048700923051, 0.009232346202700
207.3000, 230.000473022460938, 0.000008447120308, 0.000025791767257, -2.477249145507812, 10502.058593750000000, 1.810048398016197, 0.009232060463512
207.3200, 230.000473022460938, 0.000008448003427, 0.000025791961889, -2.477248907089233, 10502.108398437500000, 1.810048099268642, 0.009231774572510
207.3400, 230.000473022460938, 0.000008448803783, 0.000025792156521, -2.477248907089233, 10502.157226562500000, 1.810047795860720, 0.009231488534936
207.3600, 230.000473022460938, 0.000008449552297, 0.000025792351153, -2.477248668670654, 10502.207031250000000, 1.810047487526511, 0.009231202787950
207.3800, 230.000473022460938, 0.000008450350833, 0.000025792545784, -2.477248430252075, 10502.256835937500000, 1.810047182472799, 0.009230916745730
207.4000, 230.000473022460938, 0.000008451088434, 0.000025792740416, -2.477248430252075, 10502.305664062500000, 1.810046855201215, 0.009230630847655
207.4200, 230.000473022460938, 0.000008451855138, 0.000025792935048, -2.477248191833496, 10502.355468750000000, 1.810046530878598, 0.009230344950069
207.4400, 230.000473022460938, 0.000008452624570, 0.000025793129680, -2.477247953414917, 10502.405273437500000, 1.810046209363692, 0.009230059191428
207.4600, 230.000473022460938, 0.000008453347618, 0.000025793326131, -2.477247714996338, 10502.455078125000000, 1.810045873698305, 0.009229773288621
207.4800, 230.000473022460938, 0.000008453935152, 0.000025793522582, -2.477247714996338, 10502.503906250000000, 1.810045523824486, 0.009229487378706
207.5000, 230.000473022460938, 0.000008454435374, 0.000025793719033, -2.477247476577759, 10502.553710937500000, 1.810045185036388, 0.009229201469290
207.5200, 230.000473022460938, 0.000008454900126, 0.000025793913665, -2.477247238159180, 10502.603515625000000, 1.810044823537462, 0.009228915413009
207.5400, 230.000473022460938, 0.000008455360330, 0.000025794108296, -2.477247238159180, 10502.653320312500000, 1.810044473183205, 0.009228629644764
207.5600, 230.000473022460938, 0.000008455890566, 0.000025794301109, -2.477246999740601, 10502.702148437500000, 1.810044100131674, 0.009228343584414
207.5800, 230.000473022460938, 0.000008456365322, 0.000025794495741, -2.477246761322021, 10502.751953125000000, 1.810043729850223, 0.009228057814345
207.6000, 230.000473022460938, 0.000008456857358, 0.000025794690373, -2.477246522903442, 10502.801757812500000, 1.810043353918525, 0.009227771747812
207.6200, 230.000473022460938, 0.000008457266631, 0.000025794885005, -2.477246522903442, 10502.851562500000000, 1.810042972425894, 0.009227485970939
207.6400, 230.000473022460938, 0.000008457682270, 0.000025795081456, -2.477246284484863, 10502.900390625000000, 1.810042585478388, 0.009227199901729
207.6600, 230.000473022460938, 0.000008458011507, 0.000025795276088, -2.477246046066284, 10502.950195312500000, 1.810042201636592, 0.009226914122029
207.6800, 230.000473022460938, 0.000008458348930, 0.000025795472538, -2.477245807647705, 10503.000000000000000, 1.810041795676993, 0.009226628192801
207.7000, 230.000473022460938, 0.000008458591765, 0.000025795668989, -2.477245807647705, 10503.048828125000000, 1.810041401521404, 0.009226342262375
207.7200, 230.000473022460938, 0.000008458766388, 0.000025795863621, -2.477245569229126, 10503.098632812500000, 1.810040993965129, 0.009226056329797
207.7400, 230.000473022460938, 0.000008458906450, 0.000025796058253, -2.477245330810547, 10503.148437500000000, 1.810040581601647, 0.009225770248868
207.7600, 230.000473022460938, 0.000008459037417, 0.000025796252885, -2.477245330810547, 10503.198242187500000, 1.810040156112709, 0.009225484458183
207.7800, 230.000473022460938, 0.000008459232959, 0.000025796447517, -2.477245092391968, 10503.247070312500000, 1.810039743086946, 0.009225198519577
207.8000, 230.000473022460938, 0.000008459358469, 0.000025796642149, -2.477244853973389, 10503.296875000000000, 1.810039317242440, 0.009224912431728
207.8200, 230.000473022460938, 0.000008459430319, 0.000025796836781, -2.477244615554810, 10503.346679687500000, 1.810038878746245, 0.009224626634813
207.8400, 230.000473022460938, 0.000008459542187, 0.000025797031412, -2.477244615554810, 10503.396484375000000, 1.810038453161855, 0.009224340542060
207.8600, 230.000473022460938, 0.000008459583114, 0.000025797227863, -2.477244377136230, 10503.445312500000000, 1.810038015273561, 0.009224054594227
207.8800, 230.000473022460938, 0.000008459645869, 0.000025797422495, -2.477244138717651, 10503.495117187500000, 1.810037565255161, 0.009223768790221
207.9000, 230.000473022460938, 0.000008459694072, 0.000025797620765, -2.477244138717651, 10503.544921875000000, 1.810037128645778, 0.009223482838063
207.9200, 230.000473022460938, 0.000008459616765, 0.000025797817216, -2.477243900299072, 10503.594726562500000, 1.810036680256388, 0.009223196737858
207.9400, 230.000473022460938, 0.000008459464880, 0.000025798013667, -2.477243661880493, 10503.643554687500000, 1.810036228696635, 0.009222910781978
207.9600, 230.000473022460938, 0.000008459363016, 0.000025798210118, -2.477243423461914, 10503.693359375000000, 1.810035774116551, 0.009222624823666
207.9800, 230.000473022460938, 0.000008459275705, 0.000025798406568, -2.477243423461914, 10503.743164062500000, 1.810035316681468, 0.009222338863363
208.0000, 230.000473022460938, 0.000008459163837, 0.000025798604838, -2.477243185043335, 10503.791992187500000, 1.810034856554535, 0.009222052901372
208.0200, 230.000473022460938, 0.000008459009223, 0.000025798803108, -2.477242946624756, 10503.841796875000000, 1.810034393888620, 0.009221766937459
208.0400, 230.000473022460938, 0.000008458804587, 0.000025799003197, -2.477242708206177, 10503.891601562500000, 1.810033928840749, 0.009221481120209
208.0600, 230.000473022460938, 0.000008458541743, 0.000025799203286, -2.477242708206177, 10503.941406250000000, 1.810033461540812, 0.009221195003666
208.0800, 230.000473022460938, 0.000008458153388, 0.000025799401556, -2.477242469787598, 10503.990234375000000, 1.810032992139969, 0.009220909033386
208.1000, 230.000473022460938, 0.000008457780496, 0.000025799599825, -2.477242231369019, 10504.040039062500000, 1.810032512178017, 0.009220623210925
208.1200, 230.000473022460938, 0.000008457407603, 0.000025799799914, -2.477242231369019, 10504.089843750000000, 1.810032047581038, 0.009220337237259
208.1400, 230.000473022460938, 0.000008456929208, 0.000025799998184, -2.477241992950439, 10504.139648437500000, 1.810031552985669, 0.009220051111201
208.1600, 230.000473022460938, 0.000008456399883, 0.000025800196454, -2.477241754531860, 10504.188476562500000, 1.810031096205041, 0.009219765284427
208.1800, 230.000473022460938, 0.000008455933312, 0.000025800392905, -2.477241516113281, 10504.238281250000000, 1.810030609630142, 0.009219479304324
208.2000, 230.000473022460938, 0.000008455410352, 0.000025800589356, -2.477241516113281, 10504.288085937500000, 1.810030130337744, 0.009219193170645
